Application_ID,Application_Date,Age,Monthly_Income,Employment_Type,Employment_Years,Credit_Score,Existing_Debt,Requested_Amount,Loan_Term_Months,Previous_Defaults,Previous_Applications,Residential_Status,Region,Debt_to_Income,Application_Status
APP105436,2025-11-26,37,11343.0,Contract,3.0,678,63986.0,39918.0,72,0,1,Living with family,Eastern Cape,0.47,Approved
APP105437,2025-11-27,61,12410.0,Temporary,10.0,588,27813.0,47286.0,24,0,2,Living with family,Western Cape,0.187,Declined
APP105438,2025-11-27,39,13142.0,Permanent,14.0,579,28046.0,127443.0,24,0,3,Rent,Free State,0.178,Declined
APP105439,2025-11-27,25,28185.0,Permanent,17.0,655,33561.0,63239.0,48,1,2,Other,KwaZulu-Natal,0.099,Declined
APP105440,2025-11-27,52,9400.0,Permanent,19.0,554,84260.0,82300.0,36,0,2,Rent,KwaZulu-Natal,0.747,Declined
APP105441,2025-11-27,42,12781.0,Permanent,0.0,663,25659.0,71608.0,72,1,1,Own,Eastern Cape,0.167,Declined
APP105442,2025-11-27,26,6729.0,Permanent,0.0,718,23902.0,87968.0,48,1,0,Own,Gauteng,0.296,Approved
APP105443,2025-11-27,55,31321.0,Permanent,10.0,738,21066.0,72106.0,24,0,1,Rent,Limpopo,0.056,Approved
APP105444,2025-11-27,42,36214.0,Permanent,28.0,591,39811.0,17244.0,36,1,0,Living with family,Limpopo,0.092,Declined
APP105445,2025-11-27,21,15037.0,Permanent,28.0,773,101014.0,38998.0,48,0,1,Rent,North West,0.56,Declined
APP105446,2025-11-27,40,15279.0,Contract,23.0,684,40052.0,46685.0,12,0,1,Rent,Mpumalanga,0.218,Declined
APP105447,2025-11-27,42,23096.0,Temporary,19.0,590,45093.0,20221.0,12,0,3,Own,Limpopo,0.163,Declined
APP105448,2025-11-27,31,40501.0,Permanent,29.0,608,52386.0,71660.0,24,0,2,Living with family,Limpopo,0.108,Declined
APP105449,2025-11-27,33,22536.0,Contract,4.0,588,34560.0,39730.0,24,1,0,Rent,Limpopo,0.128,Approved
APP105450,2025-11-27,62,12265.0,Permanent,9.0,486,21736.0,36104.0,60,0,5,Own,Limpopo,0.148,Declined
APP105451,2025-11-27,23,7389.0,Self-employed,5.0,747,31845.0,18886.0,12,0,0,Own,KwaZulu-Natal,0.359,Declined
APP105452,2025-11-27,29,9748.0,Contract,3.0,656,28583.0,51590.0,36,0,1,Rent,North West,0.244,Declined
APP105453,2025-11-28,32,18740.0,Self-employed,3.0,689,41915.0,79905.0,36,0,0,Rent,Western Cape,0.186,Declined
APP105454,2025-11-28,43,12553.0,Permanent,6.0,647,31349.0,71247.0,72,0,1,Rent,Limpopo,0.208,Approved
APP105455,2025-11-28,34,20037.0,Permanent,32.0,527,53890.0,100671.0,72,0,3,Rent,Northern Cape,0.224,Declined
APP105456,2025-11-28,53,13280.0,Permanent,8.0,666,41130.0,51094.0,60,1,2,Living with family,Limpopo,0.258,Declined
APP105457,2025-11-28,38,10058.0,Permanent,25.0,712,27334.0,125987.0,12,0,2,Own,Free State,0.226,Approved
APP105458,2025-11-28,61,9422.0,Permanent,20.0,711,144194.0,104815.0,48,1,0,Own,Northern Cape,1.275,Declined
APP105459,2025-11-28,29,42507.0,Permanent,21.0,722,66082.0,58094.0,48,0,0,Own,Free State,0.13,Declined
APP105460,2025-11-28,43,29351.0,Contract,32.0,644,38096.0,56662.0,36,0,3,Rent,KwaZulu-Natal,0.108,Approved
APP105461,2025-11-28,30,46626.0,Permanent,32.0,462,29196.0,238612.0,48,0,1,Rent,Free State,0.052,Declined
APP105462,2025-11-28,39,24224.0,Permanent,4.0,691,93492.0,49804.0,24,0,1,Own,Limpopo,0.322,Cancelled
APP105463,2025-11-28,25,14209.0,Permanent,20.0,645,22475.0,210807.0,24,0,0,Rent,Northern Cape,0.132,Declined
APP105464,2025-11-28,43,37271.0,Permanent,26.0,790,138338.0,109373.0,60,0,1,Rent,Mpumalanga,0.309,Pending
APP105465,2025-11-28,50,17676.0,Contract,0.0,782,14292.0,38508.0,48,0,2,Rent,Eastern Cape,0.067,Pending
APP105466,2025-11-28,45,20325.0,Permanent,15.0,723,411904.0,67259.0,60,0,0,Rent,Northern Cape,1.689,Declined
APP105467,2025-11-28,48,17581.0,Permanent,34.0,537,32106.0,49143.0,12,0,0,Own,Limpopo,0.152,Declined
APP105468,2025-11-28,54,5000.0,Permanent,35.0,557,15927.0,41409.0,48,0,4,Other,Western Cape,0.265,Approved
APP105469,2025-11-29,65,43509.0,Contract,31.0,679,26348.0,66491.0,36,0,1,Living with family,Free State,0.05,Declined
APP105470,2025-11-29,45,23581.0,Permanent,28.0,553,35062.0,41500.0,36,0,2,Own,Gauteng,0.124,Pending
APP105471,2025-11-29,30,21580.0,Temporary,22.0,706,28669.0,39875.0,12,1,2,Own,Western Cape,0.111,Approved
APP105472,2025-11-29,34,17399.0,Permanent,14.0,709,59822.0,71449.0,24,0,2,Rent,Eastern Cape,0.287,Declined
APP105473,2025-11-29,62,19693.0,Contract,25.0,757,56504.0,132349.0,24,1,0,Living with family,Northern Cape,0.239,Approved
APP105474,2025-11-29,50,12960.0,Permanent,24.0,722,500000.0,53704.0,24,1,0,Own,Eastern Cape,3.215,Declined
APP105475,2025-11-29,61,25267.0,Permanent,1.0,611,48251.0,77491.0,48,0,1,Rent,North West,0.159,Declined
APP105476,2025-11-29,45,8771.0,Permanent,11.0,635,15584.0,77058.0,60,0,0,Own,Mpumalanga,0.148,Approved
APP105477,2025-11-29,34,19940.0,Permanent,18.0,576,39197.0,38374.0,12,0,3,Own,North West,0.164,Approved
APP105478,2025-11-29,55,24514.0,Permanent,31.0,660,50234.0,164807.0,72,0,0,Rent,Mpumalanga,0.171,Declined
APP105479,2025-11-29,54,16137.0,Permanent,22.0,477,29923.0,53383.0,48,0,1,Living with family,Free State,0.155,Cancelled
APP105480,2025-11-29,30,22073.0,Permanent,4.0,618,75192.0,43558.0,36,0,4,Own,North West,0.284,Declined
APP105481,2025-11-29,55,10435.0,Permanent,24.0,692,83239.0,154976.0,60,0,0,Rent,Gauteng,0.665,Approved
APP105482,2025-11-29,31,10582.0,Contract,34.0,686,27060.0,86057.0,60,2,4,Rent,Free State,0.213,Approved
APP105483,2025-11-29,31,20503.0,Contract,28.0,705,33944.0,124174.0,48,1,1,Own,Gauteng,0.138,Approved
APP105484,2025-11-29,41,26143.0,Permanent,19.0,561,9792.0,36831.0,36,1,1,Rent,Western Cape,0.031,Declined
APP105485,2025-11-29,41,6419.0,Permanent,35.0,544,22427.0,237283.0,60,1,0,Living with family,Free State,0.291,Declined
APP105486,2025-11-30,42,23986.0,Permanent,6.0,685,36362.0,30266.0,48,0,4,Living with family,North West,0.126,Approved
APP105487,2025-11-30,65,13351.0,Permanent,21.0,568,50372.0,117156.0,36,0,2,Rent,Eastern Cape,0.314,Approved
APP105488,2025-11-30,27,16189.0,Contract,17.0,552,40392.0,106116.0,72,0,1,Own,Northern Cape,0.208,Declined
APP105489,2025-11-30,37,8616.0,Permanent,20.0,656,22948.0,62513.0,48,1,0,Own,Eastern Cape,0.222,Declined
APP105490,2025-11-30,22,11268.0,Permanent,21.0,638,109099.0,121132.0,72,0,1,Own,Western Cape,0.807,Approved
APP105491,2025-11-30,32,30623.0,Permanent,11.0,819,100745.0,26847.0,36,0,0,Other,KwaZulu-Natal,0.274,Approved
APP105492,2025-11-30,62,18328.0,Self-employed,10.0,668,108956.0,68289.0,12,1,1,Rent,Eastern Cape,0.495,Declined
APP105493,2025-11-30,38,14583.0,Permanent,11.0,653,155554.0,120830.0,72,0,1,Own,Limpopo,0.889,Declined
APP105494,2025-11-30,31,16883.0,Permanent,25.0,598,20472.0,140005.0,24,1,1,Rent,North West,0.101,Declined
APP105495,2025-11-30,36,23557.0,Contract,29.0,702,63426.0,120747.0,48,0,2,Own,Limpopo,0.224,Approved
APP105496,2025-11-30,38,22935.0,Permanent,14.0,638,93380.0,16882.0,48,0,1,Living with family,Northern Cape,0.339,Approved
APP105497,2025-11-30,55,17272.0,Permanent,7.0,601,276931.0,117517.0,48,0,0,Living with family,Eastern Cape,1.336,Declined
APP105498,2025-11-30,46,32835.0,Self-employed,17.0,624,149002.0,81629.0,48,0,1,Rent,KwaZulu-Natal,0.378,Approved
APP105499,2025-11-30,36,30696.0,Permanent,9.0,615,36654.0,168076.0,12,0,2,Own,Gauteng,0.1,Approved
APP105500,2025-11-30,26,22595.0,Contract,7.0,634,12619.0,67257.0,72,1,0,Rent,Western Cape,0.047,Approved
APP105501,2025-11-30,64,18549.0,Permanent,34.0,809,17094.0,20364.0,24,1,0,Rent,Gauteng,0.077,Approved
APP105502,2025-12-01,63,25839.0,Permanent,19.0,688,77081.0,68279.0,72,1,2,Rent,North West,0.249,Approved
APP105503,2025-12-01,62,21396.0,Self-employed,11.0,626,47292.0,26524.0,24,0,4,Rent,Free State,0.184,Approved
APP105504,2025-12-01,32,32259.0,Permanent,2.0,636,25758.0,79063.0,60,0,0,Own,Western Cape,0.067,Declined
APP105505,2025-12-01,33,29522.0,Contract,19.0,535,9183.0,35420.0,12,0,1,Rent,Limpopo,0.026,Approved
APP105506,2025-12-01,24,10281.0,Self-employed,11.0,505,91428.0,166848.0,24,1,1,Own,Free State,0.741,Declined
APP105507,2025-12-01,59,9906.0,Permanent,23.0,696,17893.0,74488.0,24,0,0,Rent,Free State,0.151,Approved
APP105508,2025-12-01,22,12240.0,Contract,15.0,694,139796.0,18317.0,36,0,1,Own,Gauteng,0.952,Approved
APP105509,2025-12-01,46,30792.0,Self-employed,9.0,670,20230.0,168765.0,72,0,2,Rent,Mpumalanga,0.055,Approved
APP105510,2025-12-01,47,7564.0,Permanent,18.0,751,31531.0,320972.0,36,0,2,Rent,Eastern Cape,0.347,Pending
APP105511,2025-12-01,47,22365.0,Permanent,13.0,656,26396.0,42906.0,12,1,3,Rent,Western Cape,0.098,Declined
APP105512,2025-12-01,35,21972.0,Permanent,13.0,701,74737.0,30179.0,12,0,1,Rent,Eastern Cape,0.283,Declined
APP105513,2025-12-01,28,34118.0,Permanent,21.0,634,26300.0,31529.0,24,0,1,Own,Gauteng,0.064,Declined
APP105514,2025-12-01,27,19877.0,Permanent,3.0,453,38001.0,17290.0,36,1,0,Rent,Gauteng,0.159,Declined
APP105515,2025-12-01,60,8599.0,Permanent,33.0,727,34020.0,95007.0,36,1,0,Own,KwaZulu-Natal,0.33,Approved
APP105516,2025-12-01,32,10620.0,Permanent,17.0,567,22284.0,44245.0,24,0,2,Rent,Northern Cape,0.175,Approved
APP105517,2025-12-01,33,9396.0,Permanent,33.0,659,45571.0,42375.0,24,0,3,Own,KwaZulu-Natal,0.404,Declined
APP105518,2025-12-01,63,13390.0,Permanent,17.0,587,55625.0,55894.0,60,0,1,Living with family,KwaZulu-Natal,0.346,Approved
APP105519,2025-12-02,37,16277.0,Permanent,30.0,660,79076.0,164022.0,48,0,0,Rent,Western Cape,0.405,Declined
APP105520,2025-12-02,37,9482.0,Permanent,19.0,765,73347.0,55583.0,72,0,1,Living with family,Free State,0.645,Declined
APP105521,2025-12-02,56,40416.0,Contract,35.0,685,79910.0,49765.0,12,0,3,Rent,Northern Cape,0.165,Approved
APP105522,2025-12-02,41,8684.0,Permanent,9.0,701,10915.0,35471.0,12,0,2,Own,Western Cape,0.105,Approved
APP105523,2025-12-02,28,37740.0,Permanent,2.0,627,44189.0,93468.0,60,1,3,Rent,Free State,0.098,Declined
APP105524,2025-12-02,25,34543.0,Permanent,20.0,619,22001.0,36234.0,36,0,0,Living with family,Gauteng,0.053,Approved
APP105525,2025-12-02,46,29501.0,Permanent,35.0,617,45361.0,50095.0,72,0,3,Own,North West,0.128,Declined
APP105526,2025-12-02,36,12290.0,Permanent,9.0,697,50305.0,139733.0,48,0,0,Rent,KwaZulu-Natal,0.341,Approved
APP105527,2025-12-02,56,21731.0,Contract,6.0,642,53138.0,27941.0,36,1,0,Own,Gauteng,0.204,Declined
APP105528,2025-12-02,48,8916.0,Permanent,21.0,692,12470.0,22233.0,60,0,3,Rent,Gauteng,0.117,Cancelled
APP105529,2025-12-02,49,29707.0,Self-employed,22.0,627,305364.0,46919.0,60,1,3,Rent,Free State,0.857,Approved
APP105530,2025-12-02,32,17282.0,Permanent,11.0,716,283786.0,63611.0,60,0,2,Rent,Mpumalanga,1.368,Declined
APP105531,2025-12-02,57,14371.0,Permanent,12.0,692,27344.0,89349.0,12,1,1,Own,KwaZulu-Natal,0.159,Approved
APP105532,2025-12-02,50,9183.0,Contract,12.0,648,18468.0,64001.0,12,0,1,Rent,Gauteng,0.168,Declined
APP105533,2025-12-02,43,5000.0,Contract,32.0,691,437121.0,71042.0,36,0,1,Living with family,Mpumalanga,7.285,Declined
APP105534,2025-12-02,36,10167.0,Permanent,30.0,718,109097.0,197796.0,72,0,0,Rent,North West,0.894,Approved
APP105535,2025-12-03,34,33195.0,Self-employed,27.0,779,81920.0,94372.0,24,0,2,Rent,Gauteng,0.206,Declined
APP105536,2025-12-03,30,14423.0,Permanent,18.0,587,16896.0,54025.0,12,0,2,Rent,Northern Cape,0.098,Declined
APP105537,2025-12-03,27,16399.0,Self-employed,20.0,706,163369.0,66110.0,72,1,1,Living with family,Limpopo,0.83,Approved
APP105538,2025-12-03,65,25814.0,Permanent,31.0,692,22461.0,59110.0,48,0,1,Rent,Northern Cape,0.073,Approved
APP105539,2025-12-03,57,48593.0,Self-employed,25.0,709,38798.0,116101.0,48,0,3,Living with family,KwaZulu-Natal,0.067,Approved
APP105540,2025-12-03,49,37305.0,Permanent,12.0,605,135420.0,168565.0,48,0,0,Other,Eastern Cape,0.303,Declined
APP105541,2025-12-03,23,10544.0,Permanent,28.0,648,32370.0,63657.0,60,0,0,Own,North West,0.256,Pending
APP105542,2025-12-03,35,6184.0,Contract,6.0,605,54221.0,30649.0,36,2,2,Living with family,Western Cape,0.731,Approved
APP105543,2025-12-03,56,65901.0,Permanent,25.0,666,115196.0,149661.0,60,0,1,Own,Eastern Cape,0.146,Approved
APP105544,2025-12-03,39,62697.0,Permanent,5.0,575,17080.0,39073.0,48,0,2,Own,Limpopo,0.023,Approved
APP105545,2025-12-03,33,19966.0,Permanent,31.0,742,113991.0,74207.0,48,0,2,Rent,Northern Cape,0.476,Approved
APP105546,2025-12-03,62,8950.0,Contract,35.0,650,162785.0,12323.0,60,0,1,Rent,North West,1.516,Declined
APP105547,2025-12-03,41,30574.0,Self-employed,22.0,769,42589.0,44364.0,48,1,0,Own,Western Cape,0.116,Declined
APP105548,2025-12-03,57,16962.0,Contract,10.0,590,120686.0,112223.0,48,0,1,Other,Northern Cape,0.593,Cancelled
APP105549,2025-12-03,47,16916.0,Self-employed,20.0,655,24186.0,105369.0,36,0,2,Own,Gauteng,0.119,Approved
APP105550,2025-12-03,49,29439.0,Permanent,18.0,648,13162.0,35960.0,48,0,1,Rent,Western Cape,0.037,Approved
APP105551,2025-12-03,40,21634.0,Permanent,33.0,690,9221.0,87920.0,60,1,2,,Mpumalanga,0.036,Approved
APP105552,2025-12-04,45,9376.0,Permanent,34.0,697,67843.0,13858.0,60,0,1,Own,Western Cape,0.603,Declined
APP105553,2025-12-04,26,15056.0,Permanent,30.0,540,64654.0,33348.0,24,1,2,Living with family,Gauteng,0.358,Approved
APP105554,2025-12-04,56,25894.0,Permanent,28.0,729,28190.0,38785.0,48,0,1,Living with family,Mpumalanga,0.091,Approved
APP105555,2025-12-04,22,23832.0,Permanent,5.0,707,114911.0,129446.0,24,0,2,Living with family,Gauteng,0.402,Approved
APP105556,2025-12-04,42,20790.0,Permanent,35.0,528,26863.0,56641.0,72,0,1,Living with family,KwaZulu-Natal,0.108,Approved
APP105557,2025-12-04,52,30077.0,Contract,30.0,748,16664.0,92645.0,60,0,0,Rent,Limpopo,0.046,Approved
APP105558,2025-12-04,36,14753.0,Permanent,31.0,545,21072.0,109231.0,24,0,1,Own,Limpopo,0.119,Approved
APP105559,2025-12-04,38,19859.0,Self-employed,19.0,661,139227.0,68858.0,72,0,3,Living with family,Western Cape,0.584,Approved
APP105560,2025-12-04,25,5000.0,Contract,21.0,618,88222.0,159950.0,48,0,1,Own,Eastern Cape,1.47,Approved
APP105561,2025-12-04,56,14056.0,Contract,2.0,626,39354.0,39762.0,12,2,2,Rent,Gauteng,0.233,Declined
APP105562,2025-12-04,50,27399.0,Temporary,7.0,614,36265.0,78880.0,36,0,1,Own,Mpumalanga,0.11,Approved
APP105563,2025-12-04,65,14522.0,Permanent,18.0,679,28598.0,17903.0,72,0,0,Own,Mpumalanga,0.164,Declined
APP105564,2025-12-04,39,13929.0,Contract,30.0,574,6416.0,105808.0,48,0,1,Rent,North West,0.038,Approved
APP105565,2025-12-04,43,10151.0,Self-employed,31.0,711,12518.0,100533.0,24,0,3,Rent,KwaZulu-Natal,0.103,Approved
APP105566,2025-12-04,54,31256.0,Permanent,14.0,680,40252.0,52909.0,24,1,2,Living with family,Gauteng,0.107,Approved
APP105567,2025-12-04,33,24338.0,Contract,30.0,628,72137.0,46918.0,72,0,1,Other,Gauteng,0.247,Approved
APP105568,2025-12-05,63,28342.0,Permanent,2.0,706,34637.0,139723.0,24,0,3,Rent,Mpumalanga,0.102,Approved
APP105569,2025-12-05,49,6965.0,Permanent,31.0,602,13012.0,48318.0,72,1,3,Other,Free State,0.156,Approved
APP105570,2025-12-05,56,16480.0,Permanent,9.0,637,165254.0,130087.0,60,1,0,Own,KwaZulu-Natal,0.836,Declined
APP105571,2025-12-05,42,15430.0,Temporary,27.0,527,15021.0,49798.0,48,0,2,Rent,KwaZulu-Natal,0.081,Approved
APP105572,2025-12-05,56,15426.0,Self-employed,26.0,598,45600.0,93595.0,24,0,2,Living with family,North West,0.246,Declined
APP105573,2025-12-05,29,12827.0,Self-employed,30.0,574,51105.0,30022.0,12,0,2,Own,Free State,0.332,Declined
APP105574,2025-12-05,59,14880.0,Contract,33.0,508,293795.0,48009.0,48,0,1,Rent,Gauteng,1.645,Declined
APP105575,2025-12-05,39,28722.0,Permanent,4.0,628,21148.0,74901.0,60,1,3,Living with family,Western Cape,0.061,Declined
APP105576,2025-12-05,58,6286.0,Permanent,10.0,631,46703.0,247564.0,48,0,1,Rent,Western Cape,0.619,Declined
APP105577,2025-12-05,26,47841.0,Self-employed,6.0,662,51909.0,153173.0,72,1,5,Rent,Western Cape,0.09,Declined
APP105578,2025-12-05,35,23488.0,Permanent,7.0,683,18121.0,55652.0,72,0,2,Living with family,Free State,0.064,Approved
APP105579,2025-12-05,40,17586.0,Permanent,16.0,623,57300.0,162320.0,60,0,1,Living with family,North West,0.272,Declined
APP105580,2025-12-05,29,29640.0,Permanent,13.0,677,31738.0,60624.0,60,0,4,Rent,Limpopo,0.089,Approved
APP105581,2025-12-05,52,8100.0,Permanent,23.0,707,35117.0,111031.0,36,0,1,Own,KwaZulu-Natal,0.361,Approved
APP105582,2025-12-05,24,12488.0,Contract,29.0,722,25240.0,60781.0,36,1,3,Rent,Mpumalanga,0.168,Approved
APP105583,2025-12-05,38,16840.0,Permanent,14.0,683,115412.0,42063.0,12,0,2,Own,Gauteng,0.571,Declined
APP105584,2025-12-05,25,38146.0,Contract,3.0,677,40665.0,50288.0,24,0,0,Rent,Northern Cape,0.089,Declined
APP105585,2025-12-06,40,17546.0,Self-employed,12.0,566,23696.0,21166.0,48,0,4,Rent,Limpopo,0.113,Declined
APP105586,2025-12-06,43,23055.0,Permanent,4.0,701,7958.0,50052.0,24,0,1,Own,KwaZulu-Natal,0.029,Approved
APP105587,2025-12-06,31,13015.0,Permanent,30.0,566,202661.0,32178.0,48,0,3,Living with family,Western Cape,1.298,Declined
APP105588,2025-12-06,57,23527.0,Permanent,11.0,664,47805.0,85988.0,12,1,2,Own,Mpumalanga,0.169,Declined
APP105589,2025-12-06,42,45279.0,Temporary,29.0,690,126095.0,117878.0,12,0,1,Living with family,Western Cape,0.232,Declined
APP105590,2025-12-06,24,31122.0,Permanent,9.0,672,121227.0,52593.0,48,0,2,Own,Eastern Cape,0.325,Approved
APP105591,2025-12-06,49,17211.0,Permanent,29.0,443,60743.0,28692.0,60,0,2,Rent,Gauteng,0.294,Declined
APP105592,2025-12-06,64,26099.0,Contract,25.0,700,93407.0,135121.0,36,0,2,Own,Limpopo,0.298,Approved
APP105593,2025-12-06,54,24730.0,Permanent,5.0,753,123905.0,54475.0,48,0,0,Rent,Western Cape,0.418,Approved
APP105594,2025-12-06,33,23784.0,Temporary,26.0,521,19617.0,147247.0,60,1,0,Living with family,North West,0.069,Approved
APP105595,2025-12-06,62,33180.0,Self-employed,19.0,653,91992.0,84366.0,48,0,4,Rent,Gauteng,0.231,Approved
APP105596,2025-12-06,29,33044.0,Permanent,27.0,626,56534.0,235744.0,48,0,1,Own,Northern Cape,0.143,Pending
APP105597,2025-12-06,62,16784.0,Contract,19.0,643,,61272.0,72,0,2,Rent,North West,0.11,Approved
APP105598,2025-12-06,51,25621.0,Permanent,11.0,736,89590.0,18438.0,48,0,0,Own,Western Cape,0.291,Approved
APP105599,2025-12-06,27,14580.0,Contract,20.0,658,20877.0,76634.0,48,0,6,Own,KwaZulu-Natal,0.119,Declined
APP105600,2025-12-06,24,10834.0,Contract,29.0,567,70004.0,37356.0,48,0,4,Rent,Mpumalanga,0.538,Approved
APP105601,2025-12-07,39,15520.0,Permanent,9.0,590,56546.0,37011.0,60,0,2,Living with family,Mpumalanga,0.304,Declined
APP105602,2025-12-07,62,17260.0,Permanent,4.0,582,26794.0,161979.0,12,0,3,Living with family,Free State,0.129,Declined
APP105603,2025-12-07,50,7217.0,Self-employed,7.0,500,203173.0,83709.0,72,1,2,Rent,Free State,2.346,Declined
APP105604,2025-12-07,51,28892.0,Permanent,29.0,599,90103.0,44072.0,36,0,0,Own,KwaZulu-Natal,0.26,Approved
APP105605,2025-12-07,55,5000.0,Contract,16.0,691,23645.0,71482.0,36,1,1,Living with family,Free State,0.394,Declined
APP105606,2025-12-07,41,80120.0,Permanent,2.0,665,122608.0,71204.0,60,0,1,Living with family,KwaZulu-Natal,0.128,Approved
APP105607,2025-12-07,51,41116.0,Permanent,20.0,653,34021.0,20515.0,60,0,0,Other,Gauteng,0.069,Approved
APP105608,2025-12-07,39,15593.0,Self-employed,15.0,618,32567.0,122305.0,48,0,3,Rent,Western Cape,0.174,Approved
APP105609,2025-12-07,51,18094.0,Permanent,31.0,634,96802.0,113167.0,12,0,0,Living with family,Free State,0.446,Pending
APP105610,2025-12-07,52,21264.0,Permanent,26.0,680,76067.0,55185.0,72,0,2,Rent,KwaZulu-Natal,0.298,Approved
APP105611,2025-12-07,22,13018.0,Permanent,5.0,704,36909.0,81173.0,12,0,0,Living with family,Free State,0.236,Approved
APP105612,2025-12-07,30,20012.0,Permanent,15.0,662,158556.0,31522.0,24,0,1,Own,Mpumalanga,0.66,Approved
APP105613,2025-12-07,22,16629.0,Self-employed,2.0,559,24070.0,242162.0,12,0,2,Own,North West,0.121,Declined
APP105614,2025-12-07,22,17090.0,Permanent,19.0,608,140527.0,127606.0,48,2,0,Rent,KwaZulu-Natal,0.685,Approved
APP105615,2025-12-07,44,19889.0,Self-employed,6.0,673,24657.0,49735.0,24,0,0,Own,KwaZulu-Natal,0.103,Declined
APP105616,2025-12-07,37,8740.0,Self-employed,10.0,590,60344.0,34218.0,60,0,0,Rent,KwaZulu-Natal,0.575,Approved
APP105617,2025-12-07,52,18396.0,Self-employed,28.0,594,33837.0,50867.0,48,0,2,Own,Mpumalanga,0.153,Declined
APP105618,2025-12-08,36,19693.0,Self-employed,2.0,692,85190.0,42523.0,72,1,1,Own,Mpumalanga,0.36,Declined
APP105619,2025-12-08,36,19322.0,Permanent,20.0,699,8828.0,91485.0,72,1,1,Rent,Free State,0.038,Declined
APP105620,2025-12-08,59,15985.0,Self-employed,31.0,568,19551.0,51234.0,72,0,1,Rent,Eastern Cape,0.102,Declined
APP105621,2025-12-08,51,33656.0,Permanent,29.0,538,71309.0,21988.0,24,1,1,Own,Mpumalanga,0.177,Declined
APP105622,2025-12-08,63,14818.0,Permanent,10.0,549,91264.0,52732.0,48,0,1,Rent,Western Cape,0.513,Approved
APP105623,2025-12-08,44,20397.0,Permanent,16.0,690,27058.0,43433.0,60,0,1,Rent,Eastern Cape,0.111,Approved
APP105624,2025-12-08,21,36741.0,Permanent,24.0,577,106456.0,119133.0,24,0,3,Rent,Mpumalanga,0.241,Declined
APP105625,2025-12-08,31,17231.0,Contract,24.0,600,25790.0,259884.0,48,0,0,Living with family,Limpopo,0.125,Declined
APP105626,2025-12-08,41,20253.0,Permanent,8.0,548,68189.0,65485.0,36,0,4,Rent,Western Cape,0.281,Approved
APP105627,2025-12-08,24,17071.0,Permanent,28.0,641,40233.0,74621.0,60,0,1,Other,Western Cape,0.196,Declined
APP105628,2025-12-08,27,35549.0,Permanent,14.0,622,13524.0,41559.0,24,0,3,Own,Eastern Cape,0.032,Approved
APP105629,2025-12-08,46,15621.0,Permanent,18.0,673,184259.0,107932.0,36,0,0,Rent,Mpumalanga,0.983,Declined
APP105630,2025-12-08,32,36460.0,Contract,14.0,666,28780.0,60613.0,36,0,1,Own,Gauteng,0.066,Approved
APP105631,2025-12-08,51,17003.0,Permanent,34.0,494,24989.0,71680.0,24,0,1,Own,Mpumalanga,0.122,Approved
APP105632,2025-12-08,37,11220.0,Permanent,12.0,666,33155.0,120140.0,12,0,1,Own,North West,0.246,Approved
APP105633,2025-12-08,53,26155.0,Permanent,15.0,634,31996.0,104188.0,12,0,0,Own,Mpumalanga,0.102,Approved
APP105634,2025-12-09,31,15223.0,Permanent,2.0,732,53020.0,58347.0,48,0,1,Rent,Gauteng,0.29,Declined
APP105635,2025-12-09,48,25321.0,Permanent,30.0,578,30796.0,116837.0,24,1,1,Rent,Northern Cape,0.101,Declined
APP105636,2025-12-09,52,5000.0,Permanent,0.0,681,29614.0,211117.0,24,0,0,Living with family,Limpopo,0.494,Declined
APP105637,2025-12-09,21,18052.0,Permanent,34.0,647,66241.0,85585.0,36,0,3,Other,KwaZulu-Natal,0.306,Approved
APP105638,2025-12-09,48,13979.0,Permanent,15.0,576,45249.0,98344.0,36,0,3,Own,Gauteng,0.27,Declined
APP105639,2025-12-09,62,10030.0,Permanent,0.0,720,65208.0,102927.0,72,1,1,Rent,Gauteng,0.542,Approved
APP105640,2025-12-09,27,13278.0,Temporary,13.0,670,35796.0,35482.0,36,0,1,Rent,Western Cape,0.225,Declined
APP105641,2025-12-09,22,13129.0,Permanent,6.0,614,57285.0,95754.0,60,0,1,Living with family,Mpumalanga,0.364,Declined
APP105642,2025-12-09,62,17531.0,Self-employed,22.0,575,13320.0,63984.0,12,0,1,Own,Limpopo,0.063,Declined
APP105643,2025-12-09,44,8485.0,Contract,34.0,727,107787.0,158337.0,48,0,2,Own,Northern Cape,1.059,Declined
APP105644,2025-12-09,24,21420.0,Permanent,28.0,704,32408.0,76760.0,48,0,2,Rent,North West,0.126,Approved
APP105645,2025-12-09,64,38160.0,Temporary,21.0,641,37780.0,50397.0,24,0,3,Own,Eastern Cape,0.083,Approved
APP105646,2025-12-09,39,21008.0,Contract,15.0,639,69756.0,56860.0,36,0,4,Living with family,Eastern Cape,0.277,Approved
APP105647,2025-12-09,46,28087.0,Contract,28.0,556,54758.0,215007.0,24,0,1,Rent,Limpopo,0.162,Declined
APP105648,2025-12-09,31,32864.0,Permanent,5.0,743,74839.0,492875.0,12,0,1,Rent,Mpumalanga,0.19,Approved
APP105649,2025-12-09,60,35532.0,Permanent,17.0,556,134373.0,90825.0,60,0,0,Own,Free State,0.315,Declined
APP105650,2025-12-09,63,50347.0,Permanent,28.0,708,37027.0,44532.0,12,0,2,Living with family,Free State,0.061,Approved
